,0,5IAL_3_TT301.50,5IAL_3_QIT301.52,5IAL_3_PIT 301.55,5IAL_3_QIT301.57,5IAL_3_PIT301.60,5IAL_3_FIT301.61MF,5IAL_3_FIT301.61VF,5IAL_3_FIT301.61D,5IAL_3_PIT301.63,5IAL_3_P301.70,5IAL_3_R301.71,5IAL_3_P301.72,5IAL_3_301.BatchName,5IAL_3_XPV301.05,5IAL_3_XPV301.06,5IAL_3_XPV301.08,5IAL_3_XPV301.09,5IAL_3_XPV301.22,5IAL_3_XPV301.35,5IAL_3_XPV301.36,5IAL_3_XPV301.42,5IAL_3_XPV301.43,5IAL_3_XPV301.46,5IAL_3_XPV301.53,5IAL_3_XPV301.54,5IAL_3_XPV301.63,5IAL_3_LSL301.51,5IAL_3_LSL301.53,5IAL_3_GSC301.44,5IAL_3_GSO301.44,5IAL_3_LSL301.64,5IAL_3_LSL301.68,5IAL_3_LSLL301.69,5IAL_3_301.OCCUPIED,5IAL_3_LIT301.54,5IAL_3_LSH301.56,5IAL_3_XPV301.13,5IAL_3_WY301.54
0,2023-04-04 00:01:00,  21.26,   9.29,  -0.02,   0.43,   0.00,  0.000,   0.00, .00186,   2.03,   0.00,   0.00,   0.00,,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   0,   0,   0,   0,   0,   1.35,   0,   0.00,  39.71
1,2023-04-04 00:02:00,  21.26,   9.29,  -0.02,   0.43,   0.00,  0.000,   0.00, .00186,   2.03,   0.00,   0.00,   0.00,,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   0,   0,   0,   0,   0,   1.36,   0,   0.00,  39.71
2,2023-04-04 00:03:00,  21.26,   9.29,  -0.02,   0.44,  -0.00,  0.000,   0.00, .00188,   2.03,   0.00,   0.00,   0.00,,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   0,   0,   0,   0,   0,   1.36,   0,   0.00,  39.71
3,2023-04-04 00:04:00,  21.26,   9.29,  -0.02,   0.44,  -0.00,  0.000,   0.00, .00183,   2.03,   0.00,   0.00,   0.00,,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   0,   0,   0,   0,   0,   1.36,   0,   0.00,  39.71
4,2023-04-04 00:05:00,  21.25,   9.29,  -0.02,   0.44,   0.00,  0.000,   0.00, .00182,   2.03,   0.00,   0.00,   0.00,,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   0,   0,   0,   0,   0,   1.35,   0,   0.00,  39.71
5,2023-04-04 00:06:00,  21.25,   9.29,  -0.02,   0.44,  -0.00,  0.000,   0.00, .00188,   2.03,   0.00,   0.00,   0.00,,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   0,   0,   0,   0,   0,   1.36,   0,   0.00,  39.71
6,2023-04-04 00:07:00,  21.23,   9.29,  -0.02,   0.44,   0.00,  0.000,   0.00, .00184,   2.03,   0.00,   0.00,   0.00,,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   0,   0,   0,   0,   0,   1.36,   0,   0.00,  39.71
7,2023-04-04 00:08:00,  21.25,   9.30,  -0.02,   0.44,   0.00,  0.000,   0.00, .00186,   2.03,   0.00,   0.00,   0.00,,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   0,   0,   0,   0,   0,   1.35,   0,   0.00,  39.71
8,2023-04-04 00:09:00,  21.24,   9.29,  -0.02,   0.44,  -0.00,  0.000,   0.00, .00185,   2.03,   0.00,   0.00,   0.00,,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   0,   0,   0,   0,   0,   1.36,   0,   0.00,  39.71
9,2023-04-04 00:10:00,  21.24,   9.29,  -0.02,   0.44,  -0.00,  0.000,   0.00, .00186,   2.03,   0.00,   0.00,   0.00,,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   0,   0,   0,   0,   0,   1.35,   0,   0.00,  39.71
10,2023-04-04 00:11:00,  21.23,   9.29,  -0.02,   0.44,   0.00,  0.000,   0.00, .00187,   2.03,   0.00,   0.00,   0.00,,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   0,   0,   0,   0,   0,   1.35,   0,   0.00,  39.71
11,2023-04-04 00:12:00,  21.24,   9.29,  -0.02,   0.44,  -0.00,  0.000,   0.00, .00188,   2.03,   0.00,   0.00,   0.00,,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   0,   0,   0,   0,   0,   1.36,   0,   0.00,  39.71
