,0,5IAL_3_TT301.50,5IAL_3_QIT301.52,5IAL_3_PIT 301.55,5IAL_3_QIT301.57,5IAL_3_PIT301.60,5IAL_3_FIT301.61MF,5IAL_3_FIT301.61VF,5IAL_3_FIT301.61D,5IAL_3_PIT301.63,5IAL_3_P301.70,5IAL_3_R301.71,5IAL_3_P301.72,5IAL_3_301.BatchName,5IAL_3_XPV301.05,5IAL_3_XPV301.06,5IAL_3_XPV301.08,5IAL_3_XPV301.09,5IAL_3_XPV301.22,5IAL_3_XPV301.35,5IAL_3_XPV301.36,5IAL_3_XPV301.42,5IAL_3_XPV301.43,5IAL_3_XPV301.46,5IAL_3_XPV301.53,5IAL_3_XPV301.54,5IAL_3_XPV301.63,5IAL_3_LSL301.51,5IAL_3_LSL301.53,5IAL_3_GSC301.44,5IAL_3_GSO301.44,5IAL_3_LSL301.64,5IAL_3_LSL301.68,5IAL_3_LSLL301.69,5IAL_3_301.OCCUPIED,5IAL_3_LIT301.54,5IAL_3_LSH301.56,5IAL_3_XPV301.13,5IAL_3_WY301.54
0,2023-04-13 00:01:00,  26.43,   9.24,   0.56, 983.44,  -0.00, 132.48,   7.29, 1.0899,   2.40,   2.06,   0.00,   0.00,KP5512310210,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  94.86,   0,   1.96, 1900.1
1,2023-04-13 00:02:00,  26.44,   9.27,   0.56, 984.34,  -0.00, 132.62,   7.30, 1.0899,   2.40,   1.99,   0.00,   0.00,KP5512310210,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  88.56,   0,   2.01, 1900.1
2,2023-04-13 00:03:00,  26.42,   9.29,   0.57, 984.06,  -0.00, 134.19,   7.39, 1.0898,   2.40,   2.01,   0.00,   0.00,KP5512310210,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  82.27,   0,   1.97, 1900.1
3,2023-04-13 00:04:00,  26.43,   9.27,   0.56, 984.31,  -0.00, 131.80,   7.26, 1.0898,   2.40,   2.00,   0.00,   0.00,KP5512310210,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  75.97,   0,   2.09, 1900.1
4,2023-04-13 00:05:00,  26.42,   9.28,   0.56, 984.42,  -0.00, 132.03,   7.27, 1.0898,   2.40,   2.00,   0.00,   0.00,KP5512310210,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  69.67,   0,   1.86, 1900.1
5,2023-04-13 00:06:00,  26.43,   9.28,   0.56, 985.01,  -0.00, 132.17,   7.28, 1.0898,   2.40,   2.00,   0.00,   0.00,KP5512310210,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  63.39,   0,   1.97, 1900.1
6,2023-04-13 00:07:00,  26.43,   9.28,   0.55, 985.23,  -0.00, 130.87,   7.21, 1.0898,   2.40,   2.01,   0.00,   0.00,KP5512310210,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  57.13,   0,   2.01, 1900.1
7,2023-04-13 00:08:00,  26.42,   9.29,   0.17, 984.99,  -0.00,  0.000,   0.00, 1.0899,   2.40,   0.03,   0.00,   0.00,KP5512310210,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  53.38,   0,   0.03, 1900.1
8,2023-04-13 00:09:00,  26.42,   9.31,   0.16, 984.87,   0.00,  0.000,   0.00, 1.0899,   2.40,   0.03,   0.00,   0.00,KP5512310210,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  53.83,   0,   0.03, 1900.1
9,2023-04-13 00:10:00,  26.42,   9.30,   0.55, 985.09,  -0.00, 128.36,   7.07, 1.0897,   2.40,   2.01,   0.00,   0.00,KP5512310210,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  48.50,   0,   2.01, 1900.1
10,2023-04-13 00:11:00,  26.42,   9.29,   0.57, 985.55,  -0.00, 129.99,   7.16, 1.0898,   2.40,   1.98,   0.00,   0.00,KP5512310210,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  42.37,   0,   1.93, 1900.1
11,2023-04-13 00:12:00,  26.42,   9.30,   0.56, 985.26,  -0.00, 130.82,   7.20, 1.0898,   2.40,   1.80,   0.00,   0.00,KP5512310210,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  36.28,   0,   2.01, 1900.1
12,2023-04-13 00:13:00,  26.43,   9.29,   0.55, 985.16,  -0.00, 127.68,   7.03, 1.0898,   2.40,   2.03,   0.00,   0.00,KP5512310210,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  30.18,   0,   2.03, 1900.1
13,2023-04-13 00:14:00,  26.39,   9.29,   0.56, 985.24,  -0.00, 129.22,   7.11, 1.0899,   2.40,   1.99,   0.00,   0.00,KP5512310210,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  24.26,   0,   2.00, 1900.1
14,2023-04-13 00:15:00,  26.40,   9.29,   0.55, 985.95,  -0.00, 127.11,   7.00, 1.0900,   2.40,   1.96,   0.00,   0.00,KP5512310210,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  16.93,   0,   1.99, 1900.1
15,2023-04-13 00:16:00,  26.40,   9.29,   0.54, 984.51,  -0.00, 125.75,   6.92, 1.0900,   2.40,   2.00,   0.00,   0.00,KP5512310210,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1.00,   0,   1.95, 1900.1
16,2023-04-13 00:17:00,  26.00,   9.29,   0.01,  14.33,  -0.00,  0.000,   0.00, .00637,   2.40,   0.03,   0.00,   0.00,KP5512310210,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   0,   0,   0,   0,   1,   1.17,   0,   0.03,   0.00
17,2023-04-13 00:18:00,  25.51,   5.02,   0.06,  14.06,  -0.00,  0.000,   0.00, .00200,   2.40,   0.03,   0.00,   7.64,KP5512310210,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   0,   1,   0,   0,   0,   1,   1.00,   0,   0.03,   0.00
18,2023-04-13 00:19:00,  25.41,   6.50,   0.06,  14.05,   0.00,  0.000,   0.00, .00157,   2.40,   0.03,   0.00,   0.00,KP5512310210,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   0,   0,   0,   1,   1.79,   0,   0.03,   0.00
19,2023-04-13 00:20:00,  25.34,   6.58,   0.06,  13.92,   0.00,  0.000,   0.00, .00150,   2.40,   0.03,   0.00,   0.00,KP5512310210,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   0,   0,   0,   1,   2.64,   0,   0.03,   0.00
20,2023-04-13 00:21:00,  25.30,   6.61,   0.05,  13.84,   0.00,  0.000,   0.00, .00148,   2.40,   0.03,   0.00,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   0,   0,   0,   1,   3.10,   0,   0.03,   0.00
21,2023-04-13 00:22:00,  25.24,   6.63,   0.05,  13.80,   0.00,  0.000,   0.00, .00148,   2.40,   0.03,   0.00,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   0,   0,   0,   1,   1.46,   0,   0.03,   0.18
22,2023-04-13 00:23:00,  25.22,   9.67,   0.66, 177.41,   0.00, 69.471,   5.68, .71314,   2.40,   1.98, 307.41,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,   1,  13.36,   0,   2.00, 147.70
23,2023-04-13 00:24:00,  24.29,  10.16,   0.95, 210.47,   0.00, 96.713,   5.62, 1.0324,   2.40,   1.92, 341.50,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  26.79,   0,   1.79, 325.17
24,2023-04-13 00:25:00,  24.14,  10.14,   0.99, 211.56,   0.00, 98.399,   5.73, 1.0300,   2.40,   2.07, 363.53,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  35.58,   0,   2.03, 503.21
25,2023-04-13 00:26:00,  24.71,  10.21,   0.51, 210.60,   0.00, 130.72,   7.53, 1.0421,   2.40,   1.98, 362.04,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  34.87,   0,   2.04, 551.85
26,2023-04-13 00:27:00,  24.93,  10.17,   0.52, 200.42,   0.00, 130.24,   7.45, 1.0483,   2.40,   1.99, 364.47,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  35.83,   0,   1.99, 571.86
27,2023-04-13 00:28:00,  25.17,  10.12,   0.53, 190.72,   0.00, 129.13,   7.35, 1.0545,   2.40,   2.09, 366.88,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  36.82,   0,   1.96, 591.85
28,2023-04-13 00:29:00,  25.37,  10.09,   0.53, 181.98,   0.00, 128.75,   7.29, 1.0600,   2.40,   2.02, 369.24,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  37.75,   0,   2.06, 611.86
29,2023-04-13 00:30:00,  25.55,  10.08,   0.54, 173.58,   0.00, 129.95,   7.31, 1.0665,   2.40,   2.08, 371.69,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  38.75,   0,   2.03, 631.84
30,2023-04-13 00:31:00,  25.72,  10.08,   0.53, 165.60,   0.00, 128.03,   7.17, 1.0719,   2.40,   2.00, 374.06,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  39.70,   0,   2.02, 651.88
31,2023-04-13 00:32:00,  25.87,  10.07,   0.55, 157.73,   0.00, 129.00,   7.19, 1.0770,   2.40,   2.03, 376.56,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  40.67,   0,   2.02, 671.87
32,2023-04-13 00:33:00,  25.98,  10.05,   0.56, 150.88,   0.00, 130.90,   7.26, 1.0822,   2.40,   1.85, 379.03,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  41.68,   0,   2.03, 691.86
33,2023-04-13 00:34:00,  26.08,  10.07,   0.56, 143.46,   0.00, 130.09,   7.18, 1.0867,   2.40,   2.01, 381.45,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  42.61,   0,   2.08, 711.85
34,2023-04-13 00:35:00,  26.18,  10.00,   0.56, 137.24,   0.00, 129.90,   7.14, 1.0913,   2.40,   1.97, 383.89,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  43.61,   0,   2.01, 731.85
35,2023-04-13 00:36:00,  26.26,  10.01,   0.57, 131.16,   0.00, 129.38,   7.09, 1.0952,   2.40,   1.95, 386.24,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  44.56,   0,   1.97, 751.84
36,2023-04-13 00:37:00,  26.32,  10.01,   0.58, 125.33,   0.00, 130.45,   7.12, 1.0993,   2.40,   2.00, 388.69,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  45.53,   0,   1.96, 771.85
37,2023-04-13 00:38:00,  26.37,  10.03,   0.58, 119.46,   0.00, 129.78,   7.06, 1.1033,   2.40,   1.97, 391.13,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  46.53,   0,   1.99, 791.83
38,2023-04-13 00:39:00,  26.43,  10.03,   0.59, 114.13,   0.00, 131.28,   7.11, 1.1074,   2.40,   2.00, 393.53,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  47.45,   0,   2.03, 811.84
39,2023-04-13 00:40:00,  26.47,  10.01,   0.60, 109.40,   0.00, 130.53,   7.05, 1.1109,   2.40,   2.01, 396.05,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  48.46,   0,   2.04, 831.84
40,2023-04-13 00:41:00,  26.52,  10.01,   0.61, 104.24,   0.00, 130.89,   7.05, 1.1138,   2.40,   2.02, 398.46,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  49.43,   0,   2.00, 851.85
41,2023-04-13 00:42:00,  26.50,   9.96,   0.57, 102.39,  -0.00, 132.90,   7.17, 1.1124,   2.40,   1.93, 399.17,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  49.66,   0,   2.06, 861.72
42,2023-04-13 00:43:00,  28.69,   9.66,   0.66,  85.81,   0.00, 126.99,   6.85, 1.1119,   2.40,   2.00, 408.14,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  51.64,   0,   1.97, 890.68
43,2023-04-13 00:44:00,  30.13,   9.68,   0.66,  75.37,   0.00, 126.83,   6.83, 1.1136,   2.40,   1.96, 414.51,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  52.95,   0,   2.06, 921.35
44,2023-04-13 00:45:00,  31.52,   9.69,   0.68,  66.15,   0.00, 127.06,   6.84, 1.1146,   2.40,   1.96, 421.74,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  54.38,   0,   2.06, 951.35
45,2023-04-13 00:46:00,  31.05,   9.69,   0.59,  62.11,   0.00, 133.38,   7.18, 1.1150,   2.40,   1.94, 422.39,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  54.50,   0,   2.05, 964.14
46,2023-04-13 00:47:00,  30.86,   9.67,   0.58,  62.10,  -0.00, 132.73,   7.14, 1.1153,   2.40,   2.00, 422.09,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  54.45,   0,   2.01, 964.14
47,2023-04-13 00:48:00,  30.83,   9.69,   0.59,  61.91,   0.00, 134.20,   7.22, 1.1160,   2.40,   1.70, 421.97,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  54.41,   0,   2.01, 964.14
48,2023-04-13 00:49:00,  30.83,   9.70,   0.58,  61.81,  -0.00, 133.61,   7.18, 1.1160,   2.40,   2.02, 422.14,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  54.43,   0,   2.00, 964.14
49,2023-04-13 00:50:00,  30.82,   9.70,   0.59,  61.78,   0.00, 134.39,   7.22, 1.1162,   2.40,   2.00, 422.06,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  54.41,   0,   2.05, 964.14
50,2023-04-13 00:51:00,  30.79,   9.71,   0.58,  61.60,  -0.00, 133.76,   7.19, 1.1160,   2.40,   2.03, 422.28,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  54.47,   0,   2.01, 964.14
51,2023-04-13 00:52:00,  30.79,   9.71,   0.58,  61.65,  -0.00, 133.48,   7.17, 1.1170,   2.40,   2.01, 422.06,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  54.41,   0,   1.96, 964.14
52,2023-04-13 00:53:00,  30.78,   9.70,   0.59,  61.51,  -0.00, 133.67,   7.19, 1.1158,   2.40,   2.03, 422.33,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  54.48,   0,   1.98, 964.14
53,2023-04-13 00:54:00,  30.77,   9.72,   0.59,  61.53,  -0.00, 133.99,   7.21, 1.1156,   2.40,   2.07, 422.24,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  54.44,   0,   1.92, 964.14
54,2023-04-13 00:55:00,  30.75,   9.71,   0.59,  61.57,  -0.00, 134.49,   7.23, 1.1155,   2.40,   1.96, 422.39,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  54.48,   0,   2.02, 964.14
55,2023-04-13 00:56:00,  30.75,   9.73,   0.59,  61.60,  -0.00, 134.08,   7.21, 1.1153,   2.40,   2.11, 422.51,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  54.51,   0,   2.02, 964.14
56,2023-04-13 00:57:00,  30.72,   9.51,   0.66,  91.55,   0.00, 127.94,   6.89, 1.1134,   2.40,   1.97, 426.88,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  55.41,   0,   1.95, 974.09
57,2023-04-13 00:58:00,  30.68,   9.32,   0.68, 156.28,   0.00, 127.08,   6.86, 1.1119,   2.40,   1.85, 434.24,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  56.89,   0,   1.99, 1004.0
58,2023-04-13 00:59:00,  30.62,   9.21,   0.69, 209.29,   0.00, 126.94,   6.86, 1.1105,   2.40,   1.99, 441.33,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  58.29,   0,   2.02, 1034.0
59,2023-04-13 01:00:00,  30.59,   9.11,   0.70, 271.80,   0.00, 124.19,   6.72, 1.1094,   2.40,   2.03, 448.31,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  59.72,   0,   1.97, 1064.0
60,2023-04-13 01:01:00,  30.52,   9.02,   0.71, 334.36,   0.00, 127.86,   6.92, 1.1084,   2.40,   2.02, 455.46,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  61.11,   0,   1.99, 1093.9
61,2023-04-13 01:02:00,  30.45,   9.05,   0.67, 337.03,   0.00, 126.38,   6.84, 1.1086,   2.40,   1.99, 457.23,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  61.49,   0,   1.98, 1102.0
62,2023-04-13 01:03:00,  30.14,   9.06,   0.67, 362.11,   0.00, 126.75,   6.87, 1.1072,   2.40,   2.02, 464.61,   0.00,KP5512310301,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  62.95,   0,   1.96, 1132.0
