,0,5IAL_3_TT301.50,5IAL_3_QIT301.52,5IAL_3_PIT 301.55,5IAL_3_QIT301.57,5IAL_3_PIT301.60,5IAL_3_FIT301.61MF,5IAL_3_FIT301.61VF,5IAL_3_FIT301.61D,5IAL_3_PIT301.63,5IAL_3_P301.70,5IAL_3_R301.71,5IAL_3_P301.72,5IAL_3_301.BatchName,5IAL_3_XPV301.05,5IAL_3_XPV301.06,5IAL_3_XPV301.08,5IAL_3_XPV301.09,5IAL_3_XPV301.22,5IAL_3_XPV301.35,5IAL_3_XPV301.36,5IAL_3_XPV301.42,5IAL_3_XPV301.43,5IAL_3_XPV301.46,5IAL_3_XPV301.53,5IAL_3_XPV301.54,5IAL_3_XPV301.63,5IAL_3_LSL301.51,5IAL_3_LSL301.53,5IAL_3_GSC301.44,5IAL_3_GSO301.44,5IAL_3_LSL301.64,5IAL_3_LSL301.68,5IAL_3_LSLL301.69,5IAL_3_301.OCCUPIED,5IAL_3_LIT301.54,5IAL_3_LSH301.56,5IAL_3_XPV301.13,5IAL_3_WY301.54
0,2023-04-05 00:01:00,  20.13,   6.64,   0.01,   0.00,  -0.00,  0.000,   0.00, .00286,   2.42,   0.03,   0.00,   0.00,NA YP7012309406,   1,   0,   1,   1,   1,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,   0,   1,   0,   0,   0,   1,   1.48,   0,   0.03,   0.00
1,2023-04-05 00:02:00,  20.14,   6.64,   1.05,   0.00,  -0.00,  0.000,   0.00, .00571,   2.42,   0.03,   0.00,   0.00,NA YP7012309406,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   0,   0,   0,   1,   1.53,   0,   0.03,   0.00
2,2023-04-05 00:03:00,  20.16,   6.64,   0.71,   0.00,   0.00,  0.000,   0.00, .00406,   2.42,   0.03,   0.00,   0.00,NA YP7012309406,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   0,   0,   0,   1,   1.58,   0,   0.03,   0.00
3,2023-04-05 00:04:00,  20.26,   6.64,   0.71,   0.00,   0.02,  0.000,   0.00, .00339,   2.42,   0.03,   0.00,   0.00,NA YP7012309406,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   0,   0,   0,   1,  16.61,   0,   0.02,   0.00
4,2023-04-05 00:05:00,  20.34,   6.64,   0.05,   0.00,   0.00,  0.000,   0.00, .00246,   2.42,   0.00,   0.00,   0.00,NA YP7012309406,   1,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   0,   0,   0,   1,   5.81,   0,   0.00,   0.00
5,2023-04-05 00:06:00,  20.35,   6.64,   0.00,   0.00,   0.00,  0.000,   0.00, .00232,   2.42,   0.03,   0.00,   0.00,,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   0,   0,   0,   0,   2.23,   0,   0.03,   0.00
6,2023-04-05 00:07:00,  20.31,   6.64,   0.00,   0.00,   0.00,  0.000,   0.00, .00223,   2.42,   0.03,   0.00,   0.00,,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   0,   0,   0,   0,   2.90,   0,   0.00,   0.00
7,2023-04-05 00:08:00,  20.30,   6.64,   0.00,   0.00,   0.00,  0.000,   0.00, .00217,   2.42,   0.03,   0.00,   0.00,,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   0,   0,   0,   0,   3.29,   0,   0.01,   0.00
8,2023-04-05 00:09:00,  20.30,   6.64,   0.00,   0.00,   0.00,  0.000,   0.00, .00214,   2.42,   0.00,   0.00,   0.00,,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   0,   0,   0,   0,   3.54,   0,   0.00,   0.00
9,2023-04-05 00:10:00,  20.31,   6.64,   0.01,   0.00,   0.00,  0.000,   0.00, .00208,   2.42,   0.00,   0.00,   0.00,,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   0,   0,   0,   0,   3.70,   0,   0.00,   0.00
