,0,5IAL_3_TT301.50,5IAL_3_QIT301.52,5IAL_3_PIT 301.55,5IAL_3_QIT301.57,5IAL_3_PIT301.60,5IAL_3_FIT301.61MF,5IAL_3_FIT301.61VF,5IAL_3_FIT301.61D,5IAL_3_PIT301.63,5IAL_3_P301.70,5IAL_3_R301.71,5IAL_3_P301.72,5IAL_3_301.BatchName,5IAL_3_XPV301.05,5IAL_3_XPV301.06,5IAL_3_XPV301.08,5IAL_3_XPV301.09,5IAL_3_XPV301.22,5IAL_3_XPV301.35,5IAL_3_XPV301.36,5IAL_3_XPV301.42,5IAL_3_XPV301.43,5IAL_3_XPV301.46,5IAL_3_XPV301.53,5IAL_3_XPV301.54,5IAL_3_XPV301.63,5IAL_3_LSL301.51,5IAL_3_LSL301.53,5IAL_3_GSC301.44,5IAL_3_GSO301.44,5IAL_3_LSL301.64,5IAL_3_LSL301.68,5IAL_3_LSLL301.69,5IAL_3_301.OCCUPIED,5IAL_3_LIT301.54,5IAL_3_LSH301.56,5IAL_3_XPV301.13,5IAL_3_WY301.54
0,2023-04-06 00:01:00,  29.51,   9.05,  -0.12, 799.04,   0.00, -9.590,  -0.54, 1.0738,   2.33,   0.00,   0.00,   0.00,CP7012309501,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  99.78,   0,   0.00, 1884.6
1,2023-04-06 00:02:00,  29.47,   9.05,  -0.12, 799.10,   0.00,-12.519,  -0.70, 1.0686,   2.33,   0.03,   0.00,   0.00,CP7012309501,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  99.74,   0,   0.02, 1884.6
2,2023-04-06 00:03:00,  29.43,   9.05,  -0.12, 800.06,   0.00,  0.000,   0.00, 1.0733,   2.33,   0.03,   0.00,   0.00,CP7012309501,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  99.81,   0,   0.02, 1884.6
3,2023-04-06 00:04:00,  29.39,   9.04,  -0.12, 799.65,   0.00,  0.000,   0.00, 1.0735,   2.33,   0.00,   0.00,   0.00,CP7012309501,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  99.74,   0,   0.00, 1884.6
4,2023-04-06 00:05:00,  29.38,   9.05,  -0.12, 800.62,   0.00,  0.000,   0.00, 1.0731,   2.33,   0.00,   0.00,   0.00,CP7012309501,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  99.70,   0,   0.00, 1884.6
5,2023-04-06 00:06:00,  29.34,   9.05,  -0.12, 800.63,   0.00,  0.000,   0.00, 1.0723,   2.33,   0.00,   0.00,   0.00,CP7012309501,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  99.79,   0,   0.00, 1884.6
6,2023-04-06 00:07:00,  29.32,   9.04,  -0.12, 801.66,   0.00,  0.000,   0.00, 1.0722,   2.33,   0.00,   0.00,   0.00,CP7012309501,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  99.76,   0,   0.00, 1884.6
7,2023-04-06 00:08:00,  29.29,   9.04,  -0.12, 801.14,   0.00,  0.000,   0.00, 1.0739,   2.33,   0.00,   0.00,   0.00,CP7012309501,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  99.82,   0,   0.00, 1884.6
8,2023-04-06 00:09:00,  29.27,   9.04,  -0.12, 800.89,   0.00, -0.401,  -0.02, 1.0717,   2.33,   0.00,   0.00,   0.00,CP7012309501,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  99.84,   0,   0.00, 1884.6
9,2023-04-06 00:10:00,  29.23,   9.04,  -0.12, 802.28,   0.00,-13.719,  -0.77, 1.0644,   2.33,   0.00,   0.00,   0.00,CP7012309501,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  99.88,   0,   0.00, 1884.6
10,2023-04-06 00:11:00,  29.21,   9.04,  -0.12, 802.65,   0.00, -8.626,  -0.49, 1.0661,   2.33,   0.00,   0.00,   0.00,CP7012309501,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  99.80,   0,   0.00, 1884.6
11,2023-04-06 00:12:00,  29.18,   9.04,  -0.12, 801.79,   0.00,  0.000,   0.00, 1.0692,   2.33,   0.00,   0.00,   0.00,CP7012309501,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  99.87,   0,   0.00, 1884.6
12,2023-04-06 00:13:00,  29.16,   9.04,  -0.12, 802.10,   0.00,  0.000,   0.00, 1.0689,   2.33,   0.00,   0.00,   0.00,CP7012309501,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  99.88,   0,   0.00, 1884.6
13,2023-04-06 00:14:00,  29.13,   9.03,  -0.12, 800.95,   0.00,  0.000,   0.00, 1.0692,   2.33,   0.00,   0.00,   0.00,CP7012309501,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  99.84,   0,   0.00, 1884.6
14,2023-04-06 00:15:00,  29.13,   9.03,  -0.12, 802.09,   0.00,  0.000,   0.00, 1.0695,   2.33,   0.00,   0.00,   0.00,CP7012309501,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  99.86,   0,   0.00, 1884.6
15,2023-04-06 00:16:00,  29.09,   9.03,  -0.12, 801.60,   0.00,  0.000,   0.00, 1.0683,   2.33,   0.00,   0.00,   0.00,CP7012309501,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  99.94,   0,   0.00, 1884.6
16,2023-04-06 00:17:00,  29.07,   9.03,  -0.12, 802.05,   0.00,  0.000,   0.00, 1.0675,   2.33,   0.00,   0.00,   0.00,CP7012309501,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  99.89,   0,   0.00, 1884.6
17,2023-04-06 00:18:00,  29.04,   9.03,  -0.12, 801.41,   0.00,  0.000,   0.00, 1.0684,   2.33,   0.00,   0.00,   0.00,CP7012309501,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  99.96,   0,   0.00, 1884.6
18,2023-04-06 00:19:00,  29.02,   9.03,  -0.12, 801.64,   0.00, -7.480,  -0.42, 1.0761,   2.33,   0.00,   0.00,   0.00,CP7012309501,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  99.98,   0,   0.00, 1884.6
