,0,5IAL_3_TT301.50,5IAL_3_QIT301.52,5IAL_3_PIT 301.55,5IAL_3_QIT301.57,5IAL_3_PIT301.60,5IAL_3_FIT301.61MF,5IAL_3_FIT301.61VF,5IAL_3_FIT301.61D,5IAL_3_PIT301.63,5IAL_3_P301.70,5IAL_3_R301.71,5IAL_3_P301.72,5IAL_3_301.BatchName,5IAL_3_XPV301.05,5IAL_3_XPV301.06,5IAL_3_XPV301.08,5IAL_3_XPV301.09,5IAL_3_XPV301.22,5IAL_3_XPV301.35,5IAL_3_XPV301.36,5IAL_3_XPV301.42,5IAL_3_XPV301.43,5IAL_3_XPV301.46,5IAL_3_XPV301.53,5IAL_3_XPV301.54,5IAL_3_XPV301.63,5IAL_3_LSL301.51,5IAL_3_LSL301.53,5IAL_3_GSC301.44,5IAL_3_GSO301.44,5IAL_3_LSL301.64,5IAL_3_LSL301.68,5IAL_3_LSLL301.69,5IAL_3_301.OCCUPIED,5IAL_3_LIT301.54,5IAL_3_LSH301.56,5IAL_3_XPV301.13,5IAL_3_WY301.54
0,2023-04-12 00:01:00,  31.05,   9.26,   0.70, 241.46,   0.00, 128.63,   6.96, 1.1086,   2.41,   1.90, 442.45,   0.00,KP5512310101,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  58.55,   0,   1.98, 1046.2
1,2023-04-12 00:02:00,  31.01,   9.14,   0.72, 303.96,   0.00, 127.91,   6.93, 1.1081,   2.41,   2.00, 450.09,   0.00,KP5512310101,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  60.03,   0,   1.98, 1076.2
2,2023-04-12 00:03:00,  31.00,   9.11,   0.64, 341.36,  -0.00, 133.06,   7.20, 1.1092,   2.41,   1.94, 451.98,   0.00,KP5512310101,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  60.40,   0,   2.01, 1094.9
3,2023-04-12 00:04:00,  31.00,   9.12,   0.64, 334.84,  -0.00, 131.91,   7.14, 1.1090,   2.41,   2.01, 452.20,   0.00,KP5512310101,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  60.46,   0,   1.97, 1094.9
4,2023-04-12 00:05:00,  30.99,   9.11,   0.64, 335.00,  -0.00, 132.85,   7.19, 1.1089,   2.41,   2.06, 452.10,   0.00,KP5512310101,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  60.43,   0,   2.00, 1094.9
5,2023-04-12 00:06:00,  30.99,   9.11,   0.63, 336.54,  -0.00, 131.71,   7.13, 1.1089,   2.41,   1.98, 452.27,   0.00,KP5512310101,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  60.48,   0,   1.98, 1094.9
6,2023-04-12 00:07:00,  30.98,   9.11,   0.64, 335.14,  -0.00, 132.25,   7.16, 1.1087,   2.41,   1.98, 452.34,   0.00,KP5512310101,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  60.49,   0,   2.02, 1094.9
7,2023-04-12 00:08:00,  30.97,   9.12,   0.64, 334.93,  -0.00, 132.20,   7.15, 1.1091,   2.41,   2.04, 452.27,   0.00,KP5512310101,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  60.46,   0,   1.99, 1094.9
8,2023-04-12 00:09:00,  30.96,   9.11,   0.64, 334.86,  -0.00, 131.48,   7.11, 1.1091,   2.41,   1.99, 452.36,   0.00,KP5512310101,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  60.48,   0,   1.99, 1094.9
9,2023-04-12 00:10:00,  30.96,   9.11,   0.64, 335.11,  -0.00, 132.70,   7.18, 1.1094,   2.41,   1.99, 452.30,   0.00,KP5512310101,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  60.48,   0,   1.99, 1094.9
