,0,5IAL_3_TT301.50,5IAL_3_QIT301.52,5IAL_3_PIT 301.55,5IAL_3_QIT301.57,5IAL_3_PIT301.60,5IAL_3_FIT301.61MF,5IAL_3_FIT301.61VF,5IAL_3_FIT301.61D,5IAL_3_PIT301.63,5IAL_3_P301.70,5IAL_3_R301.71,5IAL_3_P301.72,5IAL_3_301.BatchName,5IAL_3_XPV301.05,5IAL_3_XPV301.06,5IAL_3_XPV301.08,5IAL_3_XPV301.09,5IAL_3_XPV301.22,5IAL_3_XPV301.35,5IAL_3_XPV301.36,5IAL_3_XPV301.42,5IAL_3_XPV301.43,5IAL_3_XPV301.46,5IAL_3_XPV301.53,5IAL_3_XPV301.54,5IAL_3_XPV301.63,5IAL_3_LSL301.51,5IAL_3_LSL301.53,5IAL_3_GSC301.44,5IAL_3_GSO301.44,5IAL_3_LSL301.64,5IAL_3_LSL301.68,5IAL_3_LSLL301.69,5IAL_3_301.OCCUPIED,5IAL_3_LIT301.54,5IAL_3_LSH301.56,5IAL_3_XPV301.13,5IAL_3_WY301.54
0,2023-04-18 00:01:00,  25.66,   8.30,   0.58, 45185.,  -0.00, 139.50,   6.86, 1.2203,   2.34,   1.99,   0.00,   0.00,IU7012310711,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  46.96,   0,   1.99, 2050.1
1,2023-04-18 00:02:00,  25.65,   8.30,   0.58, 45197.,  -0.00, 140.53,   6.91, 1.2203,   2.34,   1.98,   0.00,   0.00,IU7012310711,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  40.27,   0,   2.00, 2050.1
2,2023-04-18 00:03:00,  25.65,   8.30,   0.57, 45193.,  -0.00, 140.73,   6.92, 1.2203,   2.34,   1.97,   0.00,   0.00,IU7012310711,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  33.60,   0,   2.00, 2050.1
3,2023-04-18 00:04:00,  25.64,   8.30,   0.58, 45201.,  -0.00, 141.83,   6.97, 1.2205,   2.34,   1.98,   0.00,   0.00,IU7012310711,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  27.15,   0,   1.99, 2050.1
4,2023-04-18 00:05:00,  25.64,   8.29,   0.57, 45198.,  -0.00, 140.38,   6.90, 1.2204,   2.34,   2.04,   0.00,   0.00,IU7012310711,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  19.54,   0,   1.95, 2050.1
5,2023-04-18 00:06:00,  25.64,   8.30,   0.55, 45190.,  -0.00, 136.01,   6.69, 1.2203,   2.34,   2.00,   0.00,   0.00,IU7012310711,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   4.12,   0,   2.00, 2050.1
6,2023-04-18 00:07:00,  25.51,   8.17,   0.14, 617.47,  -0.00,  0.000,   0.00, .00010,   2.34,   2.12,   0.00,   0.00,IU7012310711,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   1,   0,   0,   0,   0,   1,  -0.15,   0,   2.00,   0.00
7,2023-04-18 00:08:00,  25.01,   9.78,   0.01, 583.33,   0.00,  0.000,   0.00, .00288,   2.34,   0.03,   0.00,   7.64,IU7012310711,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   1,   0,   0,   1,   0,   0,   0,   1,   1.56,   0,   0.03,   0.00
8,2023-04-18 00:09:00,  24.92,   7.37,   0.00, 570.90,   0.00,  0.000,   0.00, .00143,   2.34,   0.03,   0.00,   0.00,IU7012310711,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,   1,   2.50,   0,   0.03,   0.00
9,2023-04-18 00:10:00,  24.86,   7.27,   0.00, 562.25,   0.00,  0.000,   0.00, .00148,   2.34,   0.03,   0.00,   0.00,IU7012310711,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,   1,   3.85,   0,   0.03,   0.00
10,2023-04-18 00:11:00,  24.80,   7.26,   0.00, 548.29,   0.00,  0.000,   0.00, .00150,   2.34,   0.03,   0.00,   0.00,IU7012310711,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,   1,   4.48,   0,   0.03,   0.00
11,2023-04-18 00:12:00,  24.76,   7.26,   0.00, 536.25,   0.00,  0.000,   0.00, .00153,   2.34,   0.01,   0.00,   0.00,IU7012310711,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,   1,   4.72,   0,   0.03,   0.00
12,2023-04-18 00:13:00,  24.71,   7.25,   0.00, 525.23,   0.00,  0.000,   0.00, .00155,   2.34,   0.00,   0.00,   0.00,IU7012310711,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,   1,   4.76,   0,   0.00,   0.00
13,2023-04-18 00:14:00,  24.64,   7.24,   0.00, 519.70,   0.00,  0.000,   0.00, .00168,   2.34,   0.00,   0.00,   0.00,IU7012310711,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,   1,   4.74,   0,   0.00,   0.00
14,2023-04-18 00:15:00,  24.60,   7.25,   0.00, 513.75,   0.00,  0.000,   0.00, .00171,   2.34,   0.00,   0.00,   0.00,IU7012310711,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,   1,   4.71,   0,   0.00,   0.00
15,2023-04-18 00:16:00,  24.54,   7.28,   0.00, 501.21,   0.00,  0.000,   0.00, .00170,   2.34,   0.00,   0.00,   0.00,IU7012310711,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   1,   0,   0,   0,   1,   4.60,   0,   0.00,   0.00
