,0,5IAL_3_TT301.50,5IAL_3_QIT301.52,5IAL_3_PIT 301.55,5IAL_3_QIT301.57,5IAL_3_PIT301.60,5IAL_3_FIT301.61MF,5IAL_3_FIT301.61VF,5IAL_3_FIT301.61D,5IAL_3_PIT301.63,5IAL_3_P301.70,5IAL_3_R301.71,5IAL_3_P301.72,5IAL_3_301.BatchName,5IAL_3_XPV301.05,5IAL_3_XPV301.06,5IAL_3_XPV301.08,5IAL_3_XPV301.09,5IAL_3_XPV301.22,5IAL_3_XPV301.35,5IAL_3_XPV301.36,5IAL_3_XPV301.42,5IAL_3_XPV301.43,5IAL_3_XPV301.46,5IAL_3_XPV301.53,5IAL_3_XPV301.54,5IAL_3_XPV301.63,5IAL_3_LSL301.51,5IAL_3_LSL301.53,5IAL_3_GSC301.44,5IAL_3_GSO301.44,5IAL_3_LSL301.64,5IAL_3_LSL301.68,5IAL_3_LSLL301.69,5IAL_3_301.OCCUPIED,5IAL_3_LIT301.54,5IAL_3_LSH301.56,5IAL_3_XPV301.13,5IAL_3_WY301.54
0,2023-04-07 00:01:00,  31.05,   9.29,   0.63, 202.85,  -0.00, 134.38,   7.44, 1.0843,   2.25,   1.97, 459.78,   0.00,MP7012309607,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  61.92,   0,   1.99, 1104.3
1,2023-04-07 00:02:00,  31.21,   9.29,   0.62, 197.59,  -0.00, 134.30,   7.42, 1.0866,   2.25,   2.08, 459.23,   0.00,MP7012309607,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  61.85,   0,   2.01, 1104.3
2,2023-04-07 00:03:00,  31.05,   9.29,   0.68, 207.94,   0.00, 130.65,   7.23, 1.0841,   2.25,   1.98, 464.24,   0.00,MP7012309607,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  62.89,   0,   2.03, 1116.8
3,2023-04-07 00:04:00,  30.84,   9.25,   0.69, 250.77,   0.00, 130.31,   7.23, 1.0818,   2.25,   1.94, 471.43,   0.00,MP7012309607,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  64.32,   0,   2.00, 1146.8
4,2023-04-07 00:05:00,  30.70,   9.20,   0.68, 291.76,   0.00, 129.65,   7.20, 1.0811,   2.25,   1.99, 478.68,   0.00,MP7012309607,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  65.78,   0,   1.99, 1176.8
5,2023-04-07 00:06:00,  30.59,   9.16,   0.68, 329.69,   0.00, 129.34,   7.19, 1.0795,   2.25,   2.00, 485.85,   0.00,MP7012309607,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  67.21,   0,   2.01, 1206.9
6,2023-04-07 00:07:00,  30.44,   9.11,   0.69, 368.77,   0.00, 129.56,   7.21, 1.0784,   2.25,   1.95, 493.29,   0.00,MP7012309607,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  68.69,   0,   1.99, 1236.9
7,2023-04-07 00:08:00,  30.30,   9.09,   0.69, 409.92,   0.00, 128.77,   7.17, 1.0771,   2.25,   2.00, 500.37,   0.00,MP7012309607,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  70.11,   0,   1.99, 1266.8
8,2023-04-07 00:09:00,  30.19,   9.05,   0.69, 450.63,   0.00, 129.35,   7.21, 1.0762,   2.25,   2.02, 507.83,   0.00,MP7012309607,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  71.58,   0,   2.02, 1296.8
9,2023-04-07 00:10:00,  30.06,   9.02,   0.69, 493.72,   0.00, 127.87,   7.14, 1.0751,   2.25,   1.97, 515.02,   0.00,MP7012309607,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  73.02,   0,   2.07, 1326.9
10,2023-04-07 00:11:00,  30.13,   9.00,   0.64, 512.58,  -0.00, 132.38,   7.38, 1.0761,   2.25,   2.00, 516.17,   0.00,MP7012309607,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  73.26,   0,   1.99, 1341.8
11,2023-04-07 00:12:00,  30.15,   9.00,   0.64, 508.29,  -0.00, 132.13,   7.37, 1.0763,   2.25,   2.06, 515.97,   0.00,MP7012309607,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  73.20,   0,   2.01, 1341.8
12,2023-04-07 00:13:00,  29.81,   9.02,   0.69, 522.13,   0.00, 129.48,   7.22, 1.0754,   2.25,   1.97, 523.74,   0.00,MP7012309607,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  74.77,   0,   2.08, 1364.4
13,2023-04-07 00:14:00,  29.62,   9.02,   0.69, 541.46,   0.00, 129.68,   7.24, 1.0750,   2.25,   1.96, 530.90,   0.00,MP7012309607,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  76.23,   0,   2.07, 1394.4
14,2023-04-07 00:15:00,  29.44,   9.03,   0.69, 555.65,   0.00, 130.12,   7.27, 1.0744,   2.25,   2.03, 538.11,   0.00,MP7012309607,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  77.66,   0,   1.94, 1424.5
15,2023-04-07 00:16:00,  29.26,   9.03,   0.69, 574.74,   0.00, 128.86,   7.20, 1.0743,   2.25,   2.02, 545.36,   0.00,MP7012309607,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  79.08,   0,   2.05, 1454.4
16,2023-04-07 00:17:00,  29.11,   9.04,   0.70, 592.19,   0.00, 129.76,   7.25, 1.0737,   2.25,   2.01, 552.43,   0.00,MP7012309607,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  80.53,   0,   1.97, 1484.4
17,2023-04-07 00:18:00,  28.94,   9.04,   0.70, 609.37,   0.00, 130.14,   7.27, 1.0736,   2.25,   2.09, 559.47,   0.00,MP7012309607,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  81.95,   0,   1.96, 1514.4
18,2023-04-07 00:19:00,  28.79,   9.05,   0.70, 624.01,   0.00, 130.18,   7.28, 1.0732,   2.25,   1.96, 566.72,   0.00,MP7012309607,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  83.37,   0,   1.89, 1544.4
19,2023-04-07 00:20:00,  28.65,   9.07,   0.71, 639.67,   0.00, 130.99,   7.33, 1.0729,   2.25,   1.97, 573.89,   0.00,MP7012309607,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  84.82,   0,   2.00, 1574.5
20,2023-04-07 00:21:00,  28.50,   9.07,   0.71, 654.55,   0.00, 130.65,   7.31, 1.0726,   2.25,   2.06, 581.00,   0.00,MP7012309607,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  86.23,   0,   2.04, 1604.5
21,2023-04-07 00:22:00,  28.37,   9.08,   0.71, 668.58,   0.00, 131.13,   7.34, 1.0725,   2.25,   1.98, 588.12,   0.00,MP7012309607,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  87.63,   0,   1.80, 1634.5
22,2023-04-07 00:23:00,  28.23,   9.09,   0.71, 684.14,   0.00, 130.50,   7.30, 1.0720,   2.25,   1.98, 595.32,   0.00,MP7012309607,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  89.12,   0,   2.00, 1664.4
23,2023-04-07 00:24:00,  28.10,   9.10,   0.70, 698.87,   0.00, 129.80,   7.26, 1.0720,   2.25,   2.01, 604.88,   0.00,MP7012309607,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  90.54,   0,   1.98, 1694.4
24,2023-04-07 00:25:00,  27.97,   9.10,   0.71, 712.31,   0.00, 130.91,   7.33, 1.0716,   2.25,   1.99, 620.17,   0.00,MP7012309607,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  92.03,   0,   2.11, 1724.4
25,2023-04-07 00:26:00,  27.85,   9.10,   0.71, 725.01,   0.00, 129.49,   7.25, 1.0713,   2.25,   2.02, 635.00,   0.00,MP7012309607,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  93.53,   0,   1.98, 1754.4
26,2023-04-07 00:27:00,  27.71,   9.11,   0.72, 740.56,   0.00, 131.45,   7.36, 1.0711,   2.25,   1.98, 649.52,   0.00,MP7012309607,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,  94.96,   0,   2.06, 1784.4
