,0,5IAL_3_TT301.50,5IAL_3_QIT301.52,5IAL_3_PIT 301.55,5IAL_3_QIT301.57,5IAL_3_PIT301.60,5IAL_3_FIT301.61MF,5IAL_3_FIT301.61VF,5IAL_3_FIT301.61D,5IAL_3_PIT301.63,5IAL_3_P301.70,5IAL_3_R301.71,5IAL_3_P301.72,5IAL_3_301.BatchName,5IAL_3_XPV301.05,5IAL_3_XPV301.06,5IAL_3_XPV301.08,5IAL_3_XPV301.09,5IAL_3_XPV301.22,5IAL_3_XPV301.35,5IAL_3_XPV301.36,5IAL_3_XPV301.42,5IAL_3_XPV301.43,5IAL_3_XPV301.46,5IAL_3_XPV301.53,5IAL_3_XPV301.54,5IAL_3_XPV301.63,5IAL_3_LSL301.51,5IAL_3_LSL301.53,5IAL_3_GSC301.44,5IAL_3_GSO301.44,5IAL_3_LSL301.64,5IAL_3_LSL301.68,5IAL_3_LSLL301.69,5IAL_3_301.OCCUPIED,5IAL_3_LIT301.54,5IAL_3_LSH301.56,5IAL_3_XPV301.13,5IAL_3_WY301.54
55,2023-04-24 12:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2023-04-24 12:57:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2023-04-24 12:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2023-04-24 12:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2023-04-24 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2023-04-24 13:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2023-04-24 13:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2023-04-24 13:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2023-04-24 13:04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2023-04-24 13:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2023-04-24 13:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2023-04-24 13:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2023-04-24 13:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2023-04-24 13:09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2023-04-24 13:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2023-04-24 13:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2023-04-24 13:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2023-04-24 13:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2023-04-24 13:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2023-04-24 13:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2023-04-24 13:16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2023-04-24 13:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2023-04-24 13:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,2023-04-24 13:19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,2023-04-24 13:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2023-04-24 13:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,2023-04-24 13:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,2023-04-24 13:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,2023-04-24 13:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,2023-04-24 13:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,2023-04-24 13:26:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,2023-04-24 13:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,2023-04-24 13:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,2023-04-24 13:29:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,2023-04-24 13:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,2023-04-24 13:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,2023-04-24 13:32:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,2023-04-24 13:33:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,2023-04-24 13:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,2023-04-24 13:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,2023-04-24 13:36:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,2023-04-24 13:37:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,2023-04-24 13:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,2023-04-24 13:39:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,2023-04-24 13:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,2023-04-24 13:41:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,2023-04-24 13:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,2023-04-24 13:43:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,2023-04-24 13:44:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,2023-04-24 13:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,2023-04-24 13:46:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,2023-04-24 13:47:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,2023-04-24 13:48:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,2023-04-24 13:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,2023-04-24 13:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,2023-04-24 13:51:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,2023-04-24 13:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,2023-04-24 13:53:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,2023-04-24 13:54:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,2023-04-24 13:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,2023-04-24 13:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,2023-04-24 13:57:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,2023-04-24 13:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,2023-04-24 13:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,2023-04-24 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,2023-04-24 14:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,2023-04-24 14:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,2023-04-24 14:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,2023-04-24 14:04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,2023-04-24 14:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,2023-04-24 14:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,2023-04-24 14:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,2023-04-24 14:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,2023-04-24 14:09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,2023-04-24 14:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,2023-04-24 14:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,2023-04-24 14:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,2023-04-24 14:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,2023-04-24 14:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,2023-04-24 14:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,2023-04-24 14:16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,2023-04-24 14:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,2023-04-24 14:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,2023-04-24 14:19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,2023-04-24 14:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,2023-04-24 14:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,2023-04-24 14:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,2023-04-24 14:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,2023-04-24 14:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2023-04-24 14:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,2023-04-24 14:26:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2023-04-24 14:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,2023-04-24 14:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,2023-04-24 14:29:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,2023-04-24 14:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,2023-04-24 14:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,2023-04-24 14:32:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,2023-04-24 14:33:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,2023-04-24 14:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,2023-04-24 14:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,2023-04-24 14:36:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,2023-04-24 14:37:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,2023-04-24 14:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,2023-04-24 14:39:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,2023-04-24 14:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,2023-04-24 14:41:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,2023-04-24 14:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,2023-04-24 14:43:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,2023-04-24 14:44:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,2023-04-24 14:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,2023-04-24 14:46:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2023-04-24 14:47:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,2023-04-24 14:48:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,2023-04-24 14:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,2023-04-24 14:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2023-04-24 14:51:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,2023-04-24 14:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,2023-04-24 14:53:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,2023-04-24 14:54:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,2023-04-24 14:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,2023-04-24 14:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2023-04-24 14:57:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,2023-04-24 14:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2023-04-24 14:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,2023-04-24 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,2023-04-24 15:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,2023-04-24 15:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,2023-04-24 15:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,2023-04-24 15:04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,2023-04-24 15:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,2023-04-24 15:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,2023-04-24 15:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,2023-04-24 15:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,2023-04-24 15:09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,2023-04-24 15:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,2023-04-24 15:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,2023-04-24 15:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,2023-04-24 15:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,2023-04-24 15:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,2023-04-24 15:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,2023-04-24 15:16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,2023-04-24 15:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,2023-04-24 15:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,2023-04-24 15:19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,2023-04-24 15:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,2023-04-24 15:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,2023-04-24 15:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,2023-04-24 15:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,2023-04-24 15:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,2023-04-24 15:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,2023-04-24 15:26:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,2023-04-24 15:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,2023-04-24 15:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,2023-04-24 15:29:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,2023-04-24 15:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,2023-04-24 15:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,2023-04-24 15:32:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2023-04-24 15:33:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,2023-04-24 15:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,2023-04-24 15:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,2023-04-24 15:36:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,2023-04-24 15:37:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,2023-04-24 15:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,2023-04-24 15:39:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,2023-04-24 15:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,2023-04-24 15:41:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,2023-04-24 15:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,2023-04-24 15:43:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,2023-04-24 15:44:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,2023-04-24 15:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,2023-04-24 15:46:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,2023-04-24 15:47:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,2023-04-24 15:48:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,2023-04-24 15:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,2023-04-24 15:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,2023-04-24 15:51:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,2023-04-24 15:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,2023-04-24 15:53:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,2023-04-24 15:54:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,2023-04-24 15:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,2023-04-24 15:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,2023-04-24 15:57:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,2023-04-24 15:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,2023-04-24 15:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,2023-04-24 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,2023-04-24 16:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,2023-04-24 16:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,2023-04-24 16:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
