,0,5IAL_3_TT301.50,5IAL_3_QIT301.52,5IAL_3_PIT 301.55,5IAL_3_QIT301.57,5IAL_3_PIT301.60,5IAL_3_FIT301.61MF,5IAL_3_FIT301.61VF,5IAL_3_FIT301.61D,5IAL_3_PIT301.63,5IAL_3_P301.70,5IAL_3_R301.71,5IAL_3_P301.72,5IAL_3_301.BatchName,5IAL_3_XPV301.05,5IAL_3_XPV301.06,5IAL_3_XPV301.08,5IAL_3_XPV301.09,5IAL_3_XPV301.22,5IAL_3_XPV301.35,5IAL_3_XPV301.36,5IAL_3_XPV301.42,5IAL_3_XPV301.43,5IAL_3_XPV301.46,5IAL_3_XPV301.53,5IAL_3_XPV301.54,5IAL_3_XPV301.63,5IAL_3_LSL301.51,5IAL_3_LSL301.53,5IAL_3_GSC301.44,5IAL_3_GSO301.44,5IAL_3_LSL301.64,5IAL_3_LSL301.68,5IAL_3_LSLL301.69,5IAL_3_301.OCCUPIED,5IAL_3_LIT301.54,5IAL_3_LSH301.56,5IAL_3_XPV301.13,5IAL_3_WY301.54
0,2022-09-29 22:01:00,  23.39,   6.46,   0.71,   0.80,  -0.00, 119.71,   7.20, .99790,   2.06,   2.02,   0.00,   0.00,Na MP5512227204,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   8.78,   0,   1.92,   0.00
1,2022-09-29 22:02:00,  23.44,   6.45,   0.32,   0.79,  -0.00, 145.05,   8.72, .99794,   2.06,   1.88,   0.00,   0.00,Na MP5512227204,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   8.70,   0,   1.97,   0.00
2,2022-09-29 22:03:00,  23.49,   6.44,   1.03,   0.80,  -0.02, 95.154,   5.72, .99779,   2.06,   2.01,   0.00,   0.00,Na MP5512227204,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   7.42,   0,   1.93,   0.00
3,2022-09-29 22:04:00,  23.50,   6.44,   3.34,   0.83,  -0.00, 14.975,   0.90, .99782,   2.06,   3.49,   0.00,   0.00,Na MP5512227204,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   6.91,   0,   3.49,   0.00
4,2022-09-29 22:05:00,  23.53,   6.43,   0.11,   0.84,  -0.01,  0.000,   0.00, .99743,   2.06,   0.00,   0.00,   0.00,Na MP5512227204,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,  -0.66,   0,   0.00,   0.00
5,2022-09-29 22:06:00,  23.53,   6.43,   0.01,   0.00,  -0.00, -2.205,  -0.13, .27070,   2.06,   0.00,   0.00,   0.00,Na MP5512227204,   1,   0,   1,   1,   1,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,   0,   1,   0,   0,   0,   1,   1.45,   0,   0.00,   0.00
6,2022-09-29 22:07:00,  23.51,   6.43,   0.01,   0.00,  -0.00,  0.000,   0.00, .00219,   2.06,   0.00,   0.00,   0.00,Na MP5512227204,   1,   0,   1,   1,   1,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,   0,   1,   0,   0,   0,   1,   1.45,   0,   0.00,   0.00
7,2022-09-29 22:08:00,  23.48,   6.43,   0.63,   0.00,  -0.00,  0.000,   0.00, .00264,   2.06,   0.05,   0.00,   0.00,Na MP5512227204,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   0,   0,   0,   1,   1.45,   0,   0.00,   0.00
8,2022-09-29 22:09:00,  23.44,   6.43,   0.68,   0.00,  -0.00,  0.000,   0.00, .00300,   2.06,   0.00,   0.00,   0.00,Na MP5512227204,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   0,   0,   0,   1,   1.26,   0,   0.00,   0.00
9,2022-09-29 22:10:00,  22.66,   6.43,   0.65,   0.00,   0.02,  0.000,   0.00, .00256,   2.06,   0.00,   0.00,   0.00,Na MP5512227204,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   0,   0,   0,   1,  16.37,   0,   0.00,   0.00
10,2022-09-29 22:11:00,  22.75,   6.43,   0.06,   0.00,   0.00,  0.000,   0.00, .00172,   2.06,   0.00,   0.00,   0.00,Na MP5512227204,   1,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   0,   0,   0,   1,   5.52,   0,   0.01,   0.00
11,2022-09-29 22:12:00,  22.82,   6.43,   0.00,   0.00,   0.00,  0.000,   0.00, .00172,   2.06,   0.00,   0.00,   0.00,,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   0,   0,   0,   0,   2.05,   0,   0.00,   0.00
12,2022-09-29 22:13:00,  22.84,   6.43,   0.00,   0.00,   0.00,  0.000,   0.00, .00169,   2.06,   0.00,   0.00,   0.00,,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   0,   0,   0,   0,   2.52,   0,   0.00,   0.00
13,2022-09-29 22:14:00,  22.83,   6.44,   0.00,   0.00,   0.00,  0.000,   0.00, .00170,   2.06,   0.00,   0.00,   0.00,,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   0,   0,   0,   0,   2.77,   0,   0.00,   0.00
14,2022-09-29 22:15:00,  22.83,   6.44,   0.00,   0.00,   0.00,  0.000,   0.00, .00176,   2.06,   0.00,   0.00,   0.00,,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   0,   0,   0,   0,   2.89,   0,   0.00,   0.00
15,2022-09-29 22:16:00,  22.83,   6.44,   0.00,   0.00,   0.00,  0.000,   0.00, .00175,   2.06,   0.00,   0.00,   0.00,,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   0,   0,   0,   0,   2.94,   0,   0.00,   0.00
16,2022-09-29 22:17:00,  22.81,   6.44,   0.00,   0.00,   0.00,  0.000,   0.00, .00180,   2.06,   0.00,   0.00,   0.00,,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,   0,   1,   0,   0,   0,   0,   2.94,   0,   0.00,   0.00
