,0,5IAL_3_TT301.50,5IAL_3_QIT301.52,5IAL_3_PIT 301.55,5IAL_3_QIT301.57,5IAL_3_PIT301.60,5IAL_3_FIT301.61MF,5IAL_3_FIT301.61VF,5IAL_3_FIT301.61D,5IAL_3_PIT301.63,5IAL_3_P301.70,5IAL_3_R301.71,5IAL_3_P301.72,5IAL_3_301.BatchName,5IAL_3_XPV301.05,5IAL_3_XPV301.06,5IAL_3_XPV301.08,5IAL_3_XPV301.09,5IAL_3_XPV301.22,5IAL_3_XPV301.35,5IAL_3_XPV301.36,5IAL_3_XPV301.42,5IAL_3_XPV301.43,5IAL_3_XPV301.46,5IAL_3_XPV301.53,5IAL_3_XPV301.54,5IAL_3_XPV301.63,5IAL_3_LSL301.51,5IAL_3_LSL301.53,5IAL_3_GSC301.44,5IAL_3_GSO301.44,5IAL_3_LSL301.64,5IAL_3_LSL301.68,5IAL_3_LSLL301.69,5IAL_3_301.OCCUPIED,5IAL_3_LIT301.54,5IAL_3_LSH301.56,5IAL_3_XPV301.13,5IAL_3_WY301.54
0,2023-03-29 00:01:00,  24.32,   7.78,   0.68, 63370.,  -0.00, 142.56,   7.32, 1.1688,   2.13,   2.01, 731.87,   0.00,CGD112308710,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1, 103.20,   0,   1.91, 2050.0
1,2023-03-29 00:02:00,  24.32,   7.78,   0.69, 63385.,  -0.00, 142.59,   7.32, 1.1688,   2.13,   2.03, 731.87,   0.00,CGD112308710,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1, 103.20,   0,   2.03, 2050.0
2,2023-03-29 00:03:00,  24.32,   7.78,  -0.12, 63398.,   0.00,  0.000,   0.00, 1.1692,   2.13,   0.03,   0.00,   0.00,CGD112308710,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1, 103.20,   0,   0.03, 2050.0
3,2023-03-29 00:04:00,  24.32,   7.78,  -0.12, 63423.,   0.00,  0.000,   0.00, 1.1703,   2.13,   0.03,   0.00,   0.00,CGD112308710,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1, 103.20,   0,   0.03, 2050.0
4,2023-03-29 00:05:00,  24.32,   7.78,  -0.12, 63421.,   0.00,  0.000,   0.00, 1.1703,   2.13,   0.03,   0.00,   0.00,CGD112308710,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1, 103.20,   0,   0.03, 2050.0
5,2023-03-29 00:06:00,  24.31,   7.78,  -0.12, 63417.,   0.00,  0.000,   0.00, 1.1695,   2.13,   0.03,   0.00,   0.00,CGD112308710,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1, 103.20,   0,   0.03, 2050.0
6,2023-03-29 00:07:00,  24.30,   7.78,  -0.12, 63429.,   0.00,  0.000,   0.00, 1.1690,   2.13,   0.03,   0.00,   0.00,CGD112308710,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1, 103.20,   0,   0.03, 2050.0
7,2023-03-29 00:08:00,  24.29,   7.78,  -0.12, 63451.,   0.00,  0.000,   0.00, 1.1732,   2.13,   0.03,   0.00,   0.00,CGD112308710,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1, 103.20,   0,   0.03, 2050.0
8,2023-03-29 00:09:00,  24.29,   7.78,  -0.12, 63442.,   0.00,-28.962,  -1.50, 1.1557,   2.13,   0.03,   0.00,   0.00,CGD112308710,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1, 103.20,   0,   0.03, 2050.0
9,2023-03-29 00:10:00,  24.29,   7.78,  -0.12, 63432.,   0.00,  0.000,   0.00, 1.1830,   2.13,   0.03,   0.00,   0.00,CGD112308710,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1, 103.20,   0,   0.03, 2050.0
